symbol,date,close_to_close_return,classification
NIFTYGROWSECT15,2016-01-19 00:00:00,0.4882224727546034,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-20 00:00:00,0.4527762947143621,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-21 00:00:00,0.466741179313678,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-22 00:00:00,0.49217617206379893,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-25 00:00:00,0.4647878976456119,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-27 00:00:00,0.46172660593872017,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-28 00:00:00,0.4683941195610377,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-01-29 00:00:00,0.503195711408601,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-01 00:00:00,0.48084858205146896,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-02 00:00:00,0.48821340862634366,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-03 00:00:00,0.5003805345391055,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-04 00:00:00,0.5284752175558078,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-05 00:00:00,0.5383010118043845,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-08 00:00:00,0.5000447614216228,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-09 00:00:00,0.48903921775420733,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-10 00:00:00,0.5014131083791358,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-11 00:00:00,0.46731316862926175,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-12 00:00:00,0.5201957606381291,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-15 00:00:00,0.5465136664276038,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-16 00:00:00,0.4820348191134707,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-17 00:00:00,0.5231848133040478,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-18 00:00:00,0.537739965095986,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-19 00:00:00,0.5222035906035107,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-22 00:00:00,0.5158498180817563,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-23 00:00:00,0.4864096128983193,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-24 00:00:00,0.4979747031892605,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-25 00:00:00,0.5016522842242095,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-26 00:00:00,0.5171445252710145,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-02-29 00:00:00,0.4899680230735468,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-01 00:00:00,0.5677182313442293,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-02 00:00:00,0.5370554950700015,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-03 00:00:00,0.5049037089871611,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-04 00:00:00,0.48173616621117277,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-08 00:00:00,0.4763377350471194,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-09 00:00:00,0.48919479373483354,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-10 00:00:00,0.47190781199730947,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-11 00:00:00,0.5016348814156151,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-14 00:00:00,0.5036791867371968,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-15 00:00:00,0.4690545887821598,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-16 00:00:00,0.4799887884107572,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-17 00:00:00,0.4738836304938001,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-18 00:00:00,0.4783809801633607,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-21 00:00:00,0.4661729670771262,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-22 00:00:00,0.4435992052228215,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-23 00:00:00,0.44736655561068983,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-28 00:00:00,0.43720416087979386,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-29 00:00:00,0.449660186502292,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-30 00:00:00,0.4702842377260983,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-03-31 00:00:00,0.4460773294368887,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-01 00:00:00,0.4421317442693913,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-04 00:00:00,0.46378595582721394,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-05 00:00:00,0.43448179075152615,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-06 00:00:00,0.46672406371071884,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-07 00:00:00,0.4546735286507002,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-08 00:00:00,0.4565509664175327,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-11 00:00:00,0.48495721537345915,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-12 00:00:00,0.46678065113628264,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-13 00:00:00,0.47940976549223957,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-18 00:00:00,0.47210144927536213,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-20 00:00:00,0.45764497172635554,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-21 00:00:00,0.44443056769770894,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-22 00:00:00,0.42802403793141486,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-25 00:00:00,0.4235553716728728,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-26 00:00:00,0.44701762157223723,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-27 00:00:00,0.4439257469244289,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-28 00:00:00,0.42183979200198096,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-04-29 00:00:00,0.44367822523114797,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-02 00:00:00,0.4473547170342429,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-03 00:00:00,0.44182282793867134,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-04 00:00:00,0.4602192616464764,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-05 00:00:00,0.4725506940122446,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-06 00:00:00,0.47088875365846605,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-09 00:00:00,0.48821587816318246,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-10 00:00:00,0.4693465047755967,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-11 00:00:00,0.45522070705638873,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-12 00:00:00,0.47262334107853055,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-13 00:00:00,0.44588646879584704,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-16 00:00:00,0.48011140469899316,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-17 00:00:00,0.48927573608424657,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-18 00:00:00,0.4800519206356,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-19 00:00:00,0.4718937446443874,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-20 00:00:00,0.4830662624512778,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-23 00:00:00,0.49581151832460746,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-24 00:00:00,0.5031474161908944,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-25 00:00:00,0.5306763249748077,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-26 00:00:00,0.5130295717733069,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-27 00:00:00,0.5052205892713719,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-30 00:00:00,0.49141046311224756,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-05-31 00:00:00,0.4671756145959651,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-01 00:00:00,0.4956938993440305,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-02 00:00:00,0.49452162952086764,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-03 00:00:00,0.48383370236408885,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-06 00:00:00,0.4723227008659434,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-07 00:00:00,0.48834648054075647,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-08 00:00:00,0.4700985134417026,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-09 00:00:00,0.4406943367478813,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-10 00:00:00,0.4416382626312403,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-13 00:00:00,0.44923347920623113,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-14 00:00:00,0.4600036101584304,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-15 00:00:00,0.47745494462739857,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-16 00:00:00,0.4512876095874436,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-17 00:00:00,0.46898517042939347,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-20 00:00:00,0.478295664652151,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-21 00:00:00,0.45831230649626997,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-22 00:00:00,0.461598435213175,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-23 00:00:00,0.4705415320593551,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-24 00:00:00,0.4419757795365691,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-27 00:00:00,0.4683855125844074,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-28 00:00:00,0.48251317116915127,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-29 00:00:00,0.4962418667264976,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-06-30 00:00:00,0.49296711520073155,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-01 00:00:00,0.48096079801592206,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-04 00:00:00,0.4728510498687666,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-05 00:00:00,0.4495747758954043,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-07 00:00:00,0.459125139330669,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-08 00:00:00,0.4740662621724898,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-11 00:00:00,0.5004398504508467,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-12 00:00:00,0.47622200900036504,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-13 00:00:00,0.4621194903811445,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-14 00:00:00,0.45897585876847824,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-15 00:00:00,0.4274913090029475,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-18 00:00:00,0.4475081808915833,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-19 00:00:00,0.4587448060007555,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-20 00:00:00,0.45936443179988196,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-21 00:00:00,0.452700894052144,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-22 00:00:00,0.4650213548142941,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-25 00:00:00,0.4773654766087403,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-26 00:00:00,0.45145605129575217,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-27 00:00:00,0.4518304044181711,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-28 00:00:00,0.4649647511215551,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-07-29 00:00:00,0.46431093523070954,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-01 00:00:00,0.49002669385236564,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-02 00:00:00,0.4995577711666801,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-03 00:00:00,0.48584626953859367,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-04 00:00:00,0.4947772906857173,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-05 00:00:00,0.5082730163025095,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-08 00:00:00,0.4879237344553031,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-09 00:00:00,0.47588642126083536,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-10 00:00:00,0.46128865501106797,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-11 00:00:00,0.4907293285461658,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-12 00:00:00,0.4875821182502804,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-16 00:00:00,0.4607281463685087,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-17 00:00:00,0.4577458249877302,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-18 00:00:00,0.4613898842429165,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-19 00:00:00,0.44801707792466083,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-22 00:00:00,0.4418358013071202,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-23 00:00:00,0.45818924656528304,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-24 00:00:00,0.45755941681645695,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-25 00:00:00,0.4496449751349627,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-26 00:00:00,0.4526953653926076,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-29 00:00:00,0.4559915879157175,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-30 00:00:00,0.476686574359249,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-08-31 00:00:00,0.453705414895583,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-01 00:00:00,0.460531367072186,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-02 00:00:00,0.4723411042292458,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-06 00:00:00,0.4830185167953849,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-07 00:00:00,0.4556251716785913,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-08 00:00:00,0.4537149419886979,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-09 00:00:00,0.44422792723277915,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-12 00:00:00,0.43617258523658964,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-14 00:00:00,0.4508215229720933,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-15 00:00:00,0.4521274479905595,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-16 00:00:00,0.47156372913787603,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-19 00:00:00,0.4640236498970598,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-20 00:00:00,0.44853471921466714,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-21 00:00:00,0.4580612823658212,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-22 00:00:00,0.4631015760898214,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-23 00:00:00,0.44755253900375336,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-26 00:00:00,0.4448115629154763,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-27 00:00:00,0.46451243695018585,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-28 00:00:00,0.46901569871265236,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-29 00:00:00,0.44813090328588534,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-09-30 00:00:00,0.4705436840681634,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-03 00:00:00,0.4785427933381765,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-04 00:00:00,0.4652850845064793,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-05 00:00:00,0.4517186673717608,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-06 00:00:00,0.4446324695928081,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-07 00:00:00,0.45173126959770493,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-10 00:00:00,0.4657946475143444,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-13 00:00:00,0.4574716945822028,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-14 00:00:00,0.4710997164909996,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-17 00:00:00,0.45815383781733443,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-18 00:00:00,0.4753168148288254,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-19 00:00:00,0.4420510915988012,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-20 00:00:00,0.4418555250195828,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-21 00:00:00,0.43842026864924,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-24 00:00:00,0.43463270940385446,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-25 00:00:00,0.42588861232929043,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-26 00:00:00,0.4295821124046355,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-27 00:00:00,0.4416230086603228,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-28 00:00:00,0.4434423703147823,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-10-30 00:00:00,0.44823417202885496,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-01 00:00:00,0.44172430000671437,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-02 00:00:00,0.43074331154390455,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-03 00:00:00,0.44866358438431875,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-04 00:00:00,0.46136031540349043,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-07 00:00:00,0.47666933723789273,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-08 00:00:00,0.46598951417502854,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-09 00:00:00,0.42313088249315567,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-10 00:00:00,0.4289615978812622,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-16 00:00:00,0.40197231444488235,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-22 00:00:00,0.40819979665191686,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-23 00:00:00,0.40656282391696363,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-25 00:00:00,0.4377474827469172,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-28 00:00:00,0.415923310628026,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-29 00:00:00,0.42251662986571126,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-11-30 00:00:00,0.43405662212096807,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGROWSECT15,2016-12-01 00:00:00,0.4224754982931396,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
