symbol,file,asset_class,sha256,earliest_date,latest_date,observations,missing_trading_sessions,missing_session_pct,large_internal_gaps_gt_5_sessions,largest_internal_gap_sessions,duplicate_dates,zero_or_negative_price_rows,zero_volume_rows,missing_volume_rows,turnover_available,suspected_listing_date,suspected_end_date,activity_status,corporate_action_discontinuities
NIFTY500VALUE50,NIFTY500VALUE50_DAILY.csv,BENCHMARK_OR_INDEX,3a4aeae3916c4350bd4f66665afef58df987a614542b2fa8a1eda892b754695e,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50DIVPOINT,NIFTY50DIVPOINT_DAILY.csv,BENCHMARK_OR_INDEX,0b90f175f0712d8675cbff29e0e94af6e7e81500fd6babc27cca7e1c3defac4f,2012-03-19 00:00:00,2026-07-20 00:00:00,3483,924,26.02083920022529,2,910,0,854,3483,0,False,2012-03-19 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,75
NIFTY50EQLWGT,NIFTY50EQLWGT_DAILY.csv,BENCHMARK_OR_INDEX,e5910ecb0ff45dc22981fc733a6e29dfa461325ca59f4d84919c8b6fec98c984,2015-11-09 07:16:46,2026-07-20 00:00:00,1590,1251,47.261050245561016,0,0,0,0,1590,0,False,2015-11-09 07:16:46,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50PR1XINV,NIFTY50PR1XINV_DAILY.csv,BENCHMARK_OR_INDEX,633f3050ed62569e9d6479d20f430498e9c747a1b213260b9f7723b966d46588,2009-04-02 00:00:00,2026-07-20 00:00:00,5143,0,0.0,0,0,0,0,5143,0,False,2009-04-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50PR2XLEV,NIFTY50PR2XLEV_DAILY.csv,BENCHMARK_OR_INDEX,d9ffcd17385580d4c44be7550283233ae1d8dc50388e6ce2973c7c4676a2ec62,2009-04-02 00:00:00,2026-07-20 00:00:00,5143,0,0.0,0,0,0,0,5143,0,False,2009-04-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50SHARIAH,NIFTY50SHARIAH_DAILY.csv,BENCHMARK_OR_INDEX,b78d02c19bda9edd7421b34b1ee7325ee1a65e09447aa810dd5c99e502f0fe34,2006-12-29 00:00:00,2026-07-20 00:00:00,4843,0,0.0,0,0,0,0,4843,0,False,2006-12-29 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50TR1XINV,NIFTY50TR1XINV_DAILY.csv,BENCHMARK_OR_INDEX,96823c0b89477952a4b5d7b8893cddfb33b4162a22de93f37fa0baa4416ca91f,2009-04-02 00:00:00,2026-07-20 00:00:00,5143,0,0.0,0,0,0,0,5143,0,False,2009-04-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50TR2XLEV,NIFTY50TR2XLEV_DAILY.csv,BENCHMARK_OR_INDEX,016c69847abd79d3f433ccb8dc93d874d925450081b04951779f41954c492d59,2009-04-02 00:00:00,2026-07-20 00:00:00,4766,377,8.794028458129228,1,377,0,0,4766,0,False,2009-04-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTY50USD,NIFTY50USD_DAILY.csv,BENCHMARK_OR_INDEX,b6f9c81430a05fa7a8c828c67009e1ec3947de4194fbe9baacc42617992cec0c,2000-01-03 00:00:00,2026-07-20 00:00:00,6593,7,0.10606060606060606,0,0,0,0,6593,0,False,2000-01-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,1
NIFTY50VALUE20,NIFTY50VALUE20_DAILY.csv,BENCHMARK_OR_INDEX,4ba2bb24007bb04646604444aff8d81ef35f966c217f4eb0b22ea5c1e3462c97,2009-01-01 00:00:00,2026-07-20 00:00:00,4347,0,0.0,0,0,0,0,4347,0,False,2009-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYALPHA50,NIFTYALPHA50_DAILY.csv,BENCHMARK_OR_INDEX,13d67d7db3722985ff0b5ef3f643710c6c341f9be8459f39e686515d973f2a0f,2003-12-31 00:00:00,2026-07-20 00:00:00,5598,0,0.0,0,0,0,0,5598,0,False,2003-12-31 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYALPHALOWVOL,NIFTYALPHALOWVOL_DAILY.csv,BENCHMARK_OR_INDEX,f15b464aaea0e655fb5bcf8b9ec8981f181eb56d932bab4105bdade6219af8bb,2005-04-01 00:00:00,2026-07-20 00:00:00,5281,7,0.13252555850056796,1,5,0,0,5281,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,2
NIFTYAQL30,NIFTYAQL30_DAILY.csv,BENCHMARK_OR_INDEX,9283c8cd2159a2d6e7974f092d8229ca596d7bfc4553a20bf64976b5204c4511,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYAQLV30,NIFTYAQLV30_DAILY.csv,BENCHMARK_OR_INDEX,42fe23b375ea5f96775a928513056b642881aae464aea410cf4af05874c9fae4,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYAUTO,NIFTYAUTO_DAILY.csv,BENCHMARK_OR_INDEX,ee80cd8b9e1515db90978ed75093dbddd61f0ac7818eb0f0b29778c5247345e6,2004-01-01 00:00:00,2026-08-13 00:00:00,5610,0,0.0,0,0,0,0,5597,0,False,2004-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYBANK,NIFTYBANK_DAILY.csv,BENCHMARK_OR_INDEX,02009cdaafee1d2d33160d0cf13fabe6a1e434802a6de3e355df9b62b4e6e40b,2000-01-01 00:00:00,2026-08-13 00:00:00,6600,14,0.21170421896264932,2,8,0,0,6587,0,False,2000-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYCAPITALMKT,NIFTYCAPITALMKT_DAILY.csv,BENCHMARK_OR_INDEX,0d3ceb045905a044382cae422ea72ca486e2899567bf252509e702fcec6687e7,2019-04-01 00:00:00,2026-07-20 00:00:00,1809,0,0.0,0,0,0,0,1809,0,False,2019-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCHEMICALS,NIFTYCHEMICALS_DAILY.csv,BENCHMARK_OR_INDEX,3df6a1bee6c4273f1a09248bba63c4ba71c0f399f61e86c58ac407203e1a2833,2025-11-24 00:00:00,2026-07-20 00:00:00,161,0,0.0,0,0,0,0,161,0,False,2025-11-24 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCOMMODITIES,NIFTYCOMMODITIES_DAILY.csv,BENCHMARK_OR_INDEX,4d40bed216ea7d57ae1cea53bd314f400397d366791670bbae840c652e23a359,2007-12-03 00:00:00,2026-07-20 00:00:00,5312,0,0.0,0,0,0,0,5312,0,False,2007-12-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,121
NIFTYCONGLOMERATE,NIFTYCONGLOMERATE_DAILY.csv,BENCHMARK_OR_INDEX,d2221c3395b45ed613a5aba5cf369190837c721301687997a998d439e66f9805,2026-07-20 00:00:00,2026-07-20 00:00:00,1,0,0.0,0,0,0,0,1,0,False,2026-07-20 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCONSRDURBL,NIFTYCONSRDURBL_DAILY.csv,BENCHMARK_OR_INDEX,0637708997d42127da0a38ace082b19d015bd0e7ccf7b6ff026e0ca85c189ace,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCONSUMPTION,NIFTYCONSUMPTION_DAILY.csv,BENCHMARK_OR_INDEX,79db279d6181dd508cfdafab3e0c6ab6ac1a9ea6808b4aa13385f083618ecee0,2006-01-02 00:00:00,2026-07-20 00:00:00,5092,0,0.0,0,0,0,0,5092,0,False,2006-01-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCOREHOUSING,NIFTYCOREHOUSING_DAILY.csv,BENCHMARK_OR_INDEX,ab0ab791bd5f7d423256b18489f56d969a74540f77993fd4a0722aa924cdfcfb,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCORPMAATR,NIFTYCORPMAATR_DAILY.csv,BENCHMARK_OR_INDEX,1afb4721389595fe71ed438c385e2729e5dad550a622ddeff0bad98d7cb6d921,2005-04-01 00:00:00,2026-07-20 00:00:00,5281,1,0.01893222264293828,0,0,0,0,5281,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYCPSE,NIFTYCPSE_DAILY.csv,BENCHMARK_OR_INDEX,4cc203e9b016e22bcf2022dd286db88f7856fab5507ce56e916dcc9cd726ee30,2004-01-01 00:00:00,2026-07-20 00:00:00,5696,0,0.0,0,0,0,0,5696,0,False,2004-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYDIVOPPS50,NIFTYDIVOPPS50_DAILY.csv,BENCHMARK_OR_INDEX,ca3b02b737e0f4f73be405dcd8e32dbee66c530023d72f47749ffe9e9ad5b4b0,2007-10-01 00:00:00,2026-07-20 00:00:00,4602,910,19.5446735395189,1,910,0,0,4602,0,False,2007-10-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYENERGY,NIFTYENERGY_DAILY.csv,BENCHMARK_OR_INDEX,3b0137eace09f367d887665de6e6dce5239bf54ab08f342cbad7b33d4fadb70e,2001-01-01 00:00:00,2026-08-13 00:00:00,6362,1,0.015715857300015717,0,0,0,0,6349,0,False,2001-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYEV,NIFTYEV_DAILY.csv,BENCHMARK_OR_INDEX,f8f96a646ebd4c3be5a9b732921fc4bf9e89fbf0a2da4a211656e3c55279ebc1,2018-04-02 00:00:00,2026-07-20 00:00:00,2057,0,0.0,0,0,0,0,2057,0,False,2018-04-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYFINSEREXBNK,NIFTYFINSEREXBNK_DAILY.csv,BENCHMARK_OR_INDEX,2409047b39845f37eb0d654799d43a08a68ff1df7a34916ec25803da435944e0,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYFINSERVICE,NIFTYFINSERVICE_DAILY.csv,BENCHMARK_OR_INDEX,20ee9383e81385b6f18518575dc91bc41e1130092d29ad3fb2b99f11bc489dcb,2004-01-01 00:00:00,2026-08-13 00:00:00,5609,1,0.017825311942959002,0,0,0,0,5596,0,False,2004-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYFINSRV2550,NIFTYFINSRV2550_DAILY.csv,BENCHMARK_OR_INDEX,a33a45c971c4d76a3b00c7d9b1e390a64ce9a6d8973066562e699c5e2c024d06,2004-01-01 00:00:00,2026-07-20 00:00:00,5584,13,0.23226728604609612,2,5,0,0,5584,0,False,2004-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYFMCG,NIFTYFMCG_DAILY.csv,BENCHMARK_OR_INDEX,fcd4ceb55ed19d518471b65948bc5dbbc47e99a1243adedca093267b306f62ca,2000-01-03 00:00:00,2026-08-13 00:00:00,6612,1,0.015121729925903523,0,0,0,0,6599,0,False,2000-01-03 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYFPI150,NIFTYFPI150_DAILY.csv,BENCHMARK_OR_INDEX,ec9bd22df8e963686f4aeb55ed1d263babdcdd373f81088a0c6a4f58e37a3cda,2022-10-03 00:00:00,2026-07-20 00:00:00,940,0,0.0,0,0,0,0,940,0,False,2022-10-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYGROWSECT15,NIFTYGROWSECT15_DAILY.csv,BENCHMARK_OR_INDEX,c0040ef1da9dad37171e401142f23a97b9d40c1c9ac20ecc8051255ccb468d67,2009-01-01 00:00:00,2026-07-20 00:00:00,4880,230,5.291005291005291,1,230,0,0,4880,0,False,2009-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,479
NIFTYGS10YR,NIFTYGS10YR_DAILY.csv,BENCHMARK_OR_INDEX,ce9757ff385b1b62a9abb6e5f51fa9ad26238ea8dc28aec9d3edf532c7cd6858,2001-01-02 00:00:00,2026-07-20 00:00:00,8113,15,0.23625767837454717,1,14,0,0,8113,0,False,2001-01-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,2
NIFTYGS10YRCLN,NIFTYGS10YRCLN_DAILY.csv,BENCHMARK_OR_INDEX,18b98673024bfc50a897fdafc487c9ed82934a02072a30d99a7ebf1550e7eeba,2018-01-01 00:00:00,2026-07-20 00:00:00,2092,26,1.2281530467642892,1,23,0,0,2092,0,False,2018-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYGS1115YR,NIFTYGS1115YR_DAILY.csv,BENCHMARK_OR_INDEX,a027f0ce9fe6907481fc90ce7fb28b3fd5799f414e9854815b8fece04e6a7b59,2018-01-01 00:00:00,2026-07-20 00:00:00,2116,1,0.04723665564478035,0,0,0,0,2116,0,False,2018-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYGS15YRPLUS,NIFTYGS15YRPLUS_DAILY.csv,BENCHMARK_OR_INDEX,dd61442d2a0a8812943af1df93cfb0668375f2b13fd0109d975ffee9f110a859,2015-11-09 07:16:46,2026-07-20 00:00:00,2122,531,20.06044578768417,0,0,0,0,2122,0,False,2015-11-09 07:16:46,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,2
NIFTYGS48YR,NIFTYGS48YR_DAILY.csv,BENCHMARK_OR_INDEX,656c8060f84d1bfd13d3a5a0aa1476633506c0305c8d1ea2ed1f42a171cc95f4,2015-11-09 07:16:46,2026-07-20 00:00:00,2855,556,21.00491122024934,1,23,0,0,2855,0,False,2015-11-09 07:16:46,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,463
NIFTYGS813YR,NIFTYGS813YR_DAILY.csv,BENCHMARK_OR_INDEX,c3222b2c1a22b76c6b86c931f343803a4eabd133b1304b2a23df7a251adfa428,2015-11-09 07:16:46,2026-07-20 00:00:00,2855,556,21.00491122024934,1,23,0,0,2855,0,False,2015-11-09 07:16:46,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,116
NIFTYGSCOMPSITE,NIFTYGSCOMPSITE_DAILY.csv,BENCHMARK_OR_INDEX,e8398ddedacf8e88758eb2915f83aa865bec0de95a29928f5ae603413246fdff,2015-11-09 07:16:46,2026-07-20 00:00:00,2122,532,20.098224404986777,0,0,0,0,2122,0,False,2015-11-09 07:16:46,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,2
NIFTYHEALTHCARE,NIFTYHEALTHCARE_DAILY.csv,BENCHMARK_OR_INDEX,8c86de57e59007b84181f296382a07c0ec75027493c4a2b02978d2d6fea64edc,2005-04-01 00:00:00,2026-07-20 00:00:00,5270,12,0.22718667171525936,2,5,0,0,5270,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYHIGHBETA50,NIFTYHIGHBETA50_DAILY.csv,BENCHMARK_OR_INDEX,debf023e313bf3e146e461afe3de5755a307528bcd5367ccb379e82625d4ebfd,2003-12-31 00:00:00,2026-07-20 00:00:00,5598,0,0.0,0,0,0,0,5598,0,False,2003-12-31 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYHOUSING,NIFTYHOUSING_DAILY.csv,BENCHMARK_OR_INDEX,0105030d1e74ddfece1203ad26263ec7fb80c3103e1c665fe9761e8756a327cd,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYINDDEFENCE,NIFTYINDDEFENCE_DAILY.csv,BENCHMARK_OR_INDEX,def05adf03a2bde9165e45d5a8ce7f8f3fd6b3af0707ee91b871675aee8b4de9,2018-04-02 00:00:00,2026-07-20 00:00:00,2057,0,0.0,0,0,0,0,2057,0,False,2018-04-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYINDDIGITAL,NIFTYINDDIGITAL_DAILY.csv,BENCHMARK_OR_INDEX,4331730b6dbbb4863ec9767976993cecb52644ab5d574564efb8d85b10390520,2005-04-01 00:00:00,2026-07-20 00:00:00,5270,12,0.22718667171525936,2,5,0,0,5270,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYINDIAMFG,NIFTYINDIAMFG_DAILY.csv,BENCHMARK_OR_INDEX,6c533d6a7b99a49f4eaf6e332500963f3e47488365948735017da2ea24454b49,2005-04-01 00:00:00,2026-07-20 00:00:00,5270,12,0.22718667171525936,2,5,0,0,5270,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYINDTOURISM,NIFTYINDTOURISM_DAILY.csv,BENCHMARK_OR_INDEX,4c0b9e9219d66a7cf37d2e33c20c9b9bcb29c24d74e44e2fb74a1b27f4c4940e,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYINFRA,NIFTYINFRA_DAILY.csv,BENCHMARK_OR_INDEX,2fbdfedbdcf2364f9db55c965d3864bc00b2b02075b82b7426db8823cf023feb,2004-01-01 00:00:00,2026-08-13 00:00:00,5552,58,1.0338680926916222,1,57,0,0,5539,0,False,2004-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYINFRALOG,NIFTYINFRALOG_DAILY.csv,BENCHMARK_OR_INDEX,52351d2cb1780be67e2af8324adbb9ed06436ebc23dc5c7b6ffb40ed4444d4c4,2025-11-24 00:00:00,2026-07-20 00:00:00,161,0,0.0,0,0,0,0,161,0,False,2025-11-24 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYINTERNET,NIFTYINTERNET_DAILY.csv,BENCHMARK_OR_INDEX,8c6b51061ee5e2b1a263e199cd959771393989fae5f3f120939b0fe42cf28a7e,2021-10-01 00:00:00,2026-07-20 00:00:00,1189,0,0.0,0,0,0,0,1189,0,False,2021-10-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYIPO,NIFTYIPO_DAILY.csv,BENCHMARK_OR_INDEX,694edf50b5afd9423dbadd8865663a46cf95a9916f2a34be9bac3d6fb4159b68,2017-01-02 00:00:00,2026-07-20 00:00:00,2365,0,0.0,0,0,0,0,2365,0,False,2017-01-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYIT,NIFTYIT_DAILY.csv,BENCHMARK_OR_INDEX,746e699d9faf97bc7fb6e668bf117919dccc7ffe465a5e2ebe848e2e6cbb1078,2000-01-03 00:00:00,2026-08-13 00:00:00,6591,22,0.3326780583698775,3,8,0,0,6578,0,False,2000-01-03 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYLARGEMID250,NIFTYLARGEMID250_DAILY.csv,BENCHMARK_OR_INDEX,91255d6d8055e84887455da09851b32ef307420da256dd788697bddf9e1a6840,2005-04-01 00:00:00,2026-07-20 00:00:00,5268,14,0.2650511170011359,2,5,0,0,5268,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYLOWVOL50,NIFTYLOWVOL50_DAILY.csv,BENCHMARK_OR_INDEX,075ec68e677d651bd030a9c87072456a4d823527ea744cf9c3704fe1e3d64c8d,2003-12-31 00:00:00,2026-07-20 00:00:00,5598,0,0.0,0,0,0,0,5598,0,False,2003-12-31 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYM150MOMNTM50,NIFTYM150MOMNTM50_DAILY.csv,BENCHMARK_OR_INDEX,fc39249c51d25c8186a250c6b234c82f11dd8551b108b117e6ca4fa38bce41fe,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYM150QLTY50,NIFTYM150QLTY50_DAILY.csv,BENCHMARK_OR_INDEX,c202efda4fe528d85927aaee0c3dacc3b1893489d4ad61b349f399c490ff47a0,2005-04-01 00:00:00,2026-07-20 00:00:00,5112,170,3.2184778492995076,2,160,0,0,5112,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMEDIA,NIFTYMEDIA_DAILY.csv,BENCHMARK_OR_INDEX,166a220177930feec7bc7dd0a0811b1b6298658b9f65036fe7711d20ca007910,2005-12-30 00:00:00,2026-08-13 00:00:00,5105,1,0.019584802193497845,0,0,0,0,5092,0,False,2005-12-30 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYMETAL,NIFTYMETAL_DAILY.csv,BENCHMARK_OR_INDEX,cb4cd656082e485c302db40b3ee60e8e001e25f470f6683a011826022c9af9ba,2004-01-01 00:00:00,2026-08-13 00:00:00,5609,1,0.017825311942959002,0,0,0,0,5596,0,False,2004-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYMICROCAP250,NIFTYMICROCAP250_DAILY.csv,BENCHMARK_OR_INDEX,391f44ebe7d34ef8250490c8faf0a6c6c2c5a005662b5c607dc6670f8e3e211a,2005-04-01 00:00:00,2026-07-20 00:00:00,5270,12,0.22718667171525936,2,5,0,0,5270,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMIDCAP100,NIFTYMIDCAP100_DAILY.csv,BENCHMARK_OR_INDEX,17074913108a6b479b817f98bd715a78050d8e0c8f7cb274bfb53e0f97ec63ed,2001-01-01 00:00:00,2026-08-13 00:00:00,6362,1,0.015715857300015717,0,0,0,0,6349,0,False,2001-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYMIDCAP150,NIFTYMIDCAP150_DAILY.csv,BENCHMARK_OR_INDEX,7d9169574279a07f7e576915d71ca0268c44d36240a2a7e921d38a35682043ab,2005-04-01 00:00:00,2026-07-20 00:00:00,5281,1,0.01893222264293828,0,0,0,0,5281,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMIDCAP50,NIFTYMIDCAP50_DAILY.csv,BENCHMARK_OR_INDEX,61163b48b32e6ddea84c1ac7263ab0cb6a1a785bc9d5858721688f4140dd1f9d,2004-01-01 00:00:00,2026-07-20 00:00:00,5585,2674,47.77559406825085,2,1821,0,0,5585,0,False,2004-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMIDLIQ15,NIFTYMIDLIQ15_DAILY.csv,BENCHMARK_OR_INDEX,6a03859e1224ab4037f944496ecc02a05c0d52b46a92e282a1e0e3ff214b4f35,2009-01-01 00:00:00,2026-07-20 00:00:00,5110,0,0.0,0,0,0,0,5110,0,False,2009-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,1519
NIFTYMIDSELECT,NIFTYMIDSELECT_DAILY.csv,BENCHMARK_OR_INDEX,2e1288bf2aa2cbc6043063fe2049ca1368f011a253b459bfff7e2bd72d347ffd,2005-10-03 00:00:00,2026-07-20 00:00:00,5154,0,0.0,0,0,0,0,5154,0,False,2005-10-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMIDSML400,NIFTYMIDSML400_DAILY.csv,BENCHMARK_OR_INDEX,c36bcb8591aa1725080f3a3f48ebec8c5c55dc88817a3979937d142668f372cd,2005-04-01 00:00:00,2026-07-20 00:00:00,5287,0,0.0,0,0,0,0,5287,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,10
NIFTYMIDSMLHLTH,NIFTYMIDSMLHLTH_DAILY.csv,BENCHMARK_OR_INDEX,ec325af56b64a08a3d5a7f80a3f885cd5f356a3fd6fec9bcd49264d5d666e836,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMNC,NIFTYMNC_DAILY.csv,BENCHMARK_OR_INDEX,30f19ead2f522c493188a3aa65bd76e6f998e767d6706517fbc014a333753d62,2000-01-03 00:00:00,2026-07-20 00:00:00,6595,1847,27.984848484848484,2,994,0,0,6595,0,False,2000-01-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMOBILITY,NIFTYMOBILITY_DAILY.csv,BENCHMARK_OR_INDEX,0219c6eadf1a6c600c9bf9a65125e3394bdb023764bedf87373c85ce1341a323,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMS400MQ100,NIFTYMS400MQ100_DAILY.csv,BENCHMARK_OR_INDEX,87d527b7aa4fc5048fb6af15b40ed54d3163ab89434efbf34949a5dacd36c84c,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
