symbol,company_name,index_name,action,announcement_date,effective_date,source_url,reference_reason
ROUTE,Route Mobile Ltd.,Nifty 500,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ROUTE,Route Mobile Ltd.,Nifty MidSmallcap 400,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ROUTE,Route Mobile Ltd.,Nifty500 Shariah,excluded,2025-09-15,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs15092025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
RTL,Rama Telecom Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
RTNINDIA,RattanIndia Enterprises Ltd.,Nifty 500,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
RTNINDIA,RattanIndia Enterprises Ltd.,Nifty EV & New Age Automotive,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
RTNINDIA,RattanIndia Enterprises Ltd.,Nifty MidSmallcap 400,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
RTNINDIA,RattanIndia Enterprises Ltd.,Nifty Smallcap 250,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SACHEEROME,Sacheerome Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SAFEENTP,Safe Enterprises Retail Fixtures Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SAMAY,Samay Project Services Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SANDUMA,Sandur Manganese & Iron Ores Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SAREGAMA,Saregama India Ltd,Nifty India New Age Consumption,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SBCL,Shivalik Bimetal Controls Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SCHAEFFLER,Schaeffler India Ltd.,Nifty EV & New Age Automotive,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SCHAEFFLER,Schaeffler India Ltd.,Nifty Mobility,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SHARDAMOTR,Sharda Motor Industries Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SHKSIL,Shri Hare-Krishna Sponge Iron Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SHOPERSTOP,Shoppers Stop Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SILKY,Silky Overseas Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SJVN,SJVN Ltd.,Nifty 200,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty Transportation & Logistics,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKYGOLD,SKY GOLD AND DIAMONDS Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SMARTEN,Smarten Power Systems Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SONATSOFTW,Sonata Software Ltd.,Nifty Smallcap 100,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SPANDANA,Spandana Sphoorty Financial Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
STYLAMIND,Stylam Industries Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
STYRENIX,Styrenix Performance Materials Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SULA,Sula Vineyards Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNDARMFIN,Sundaram Finance Ltd.,Nifty MidSmall Financial Services,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNDARMHLD,Sundaram Finance Holdings Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNDRMFAST,Sundram Fasteners Ltd.,Nifty Transportation & Logistics,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTECH,Suntech Infra Solutions Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTV,Sun TV Network Ltd.,Nifty LargeMidcap 250,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTV,Sun TV Network Ltd.,Nifty Midcap 150,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTV,Sun TV Network Ltd.,Nifty Smallcap 250,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUPRAJIT,Suprajit Engineering Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SWANENERGY,Swan Energy Ltd.,Nifty Chemicals,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SWSOLAR,Sterling and Wilson Renewable Energy Ltd.,Nifty 500,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SWSOLAR,Sterling and Wilson Renewable Energy Ltd.,Nifty India Infrastructure & Logistics,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SWSOLAR,Sterling and Wilson Renewable Energy Ltd.,Nifty MidSmallcap 400,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SWSOLAR,Sterling and Wilson Renewable Energy Ltd.,Nifty500 Shariah,excluded,2025-09-15,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs15092025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TANLA,Tanla Platforms Ltd.,Nifty 500,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TANLA,Tanla Platforms Ltd.,Nifty MidSmallcap 400,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TARIL,Transformers And Rectifiers (India) Ltd.,Nifty India Infrastructure & Logistics,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TEJASNET,Tejas Networks Ltd.,Nifty India Manufacturing,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TEJASNET,Tejas Networks Ltd.,Nifty MidSmall IT & Telecom,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TEJASNET,Tejas Networks Ltd.,Nifty Transportation & Logistics,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
THELEELA,Schloss Bangalore Ltd.,Nifty India Tourism,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
THELEELA,Schloss Bangalore Ltd.,Nifty Smallcap 250,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
THELEELA,Schloss Bangalore Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
THYROCARE,Thyrocare Technologies Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TIIL,Technocraft Industries (India) Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TIRUMALCHM,Thirumalai Chemicals Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TITAGARH,Titagarh Rail Systems Ltd.,Nifty Smallcap 100,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TORNTPOWER,Torrent Power Ltd.,Nifty Midcap 50,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TRIDENT,Trident Ltd.,Nifty500 Shariah,included,2025-09-15,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs15092025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TTML,Tata Teleservices (Maharashtra) Ltd.,Nifty Smallcap 100,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
UCOBANK,UCO Bank,Nifty Midcap 150,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
UNOMINDA,UNO Minda Ltd.,Nifty Auto,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
UNOMINDA,UNO Minda Ltd.,Nifty India Manufacturing,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
UNOMINDA,UNO Minda Ltd.,Nifty Transportation & Logistics,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
V2RETAIL,V2 Retail Ltd.,Nifty Total Market,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
VENTIVE,Ventive Hospitality Ltd.,Nifty India Tourism,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
VENTIVE,Ventive Hospitality Ltd.,Nifty Smallcap 250,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
VENUSPIPES,Venus Pipes & Tubes Ltd.,Nifty Total Market,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
VMSTMT,VMS TMT Ltd.,,included,2025-09-25,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs25092025_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WELSPUNLIV,Welspun Living Ltd.,Nifty500 Shariah,included,2025-09-15,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs15092025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WESTLIFE,Westlife Foodworld Ltd.,Nifty 500,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WESTLIFE,Westlife Foodworld Ltd.,Nifty India New Age Consumption,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WESTLIFE,Westlife Foodworld Ltd.,Nifty India Tourism,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WESTLIFE,Westlife Foodworld Ltd.,Nifty MidSmallcap 400,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WHITEFORCE,Happy Square Outsourcing Services Ltd.,Nifty SME Emerge,included,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,Nifty EV & New Age Automotive,excluded,2025-08-22,"September 30, 2025",https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty LargeMidcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty MNC,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty Midcap 150,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
3MINDIA,3M India Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AARTIDRUGS,Aarti Drugs Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AARTIDRUGS,Aarti Drugs Ltd.,Nifty Smallcap 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AARTIDRUGS,Aarti Drugs Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABBOTINDIA,Abbott India Ltd.,Nifty Next 100,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABFRL,Aditya Birla Fashion and Retail Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABFRL,Aditya Birla Fashion and Retail Ltd.,Nifty Microcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABFRL,Aditya Birla Fashion and Retail Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABFRL,Aditya Birla Fashion and Retail Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABFRL,Aditya Birla Fashion and Retail Ltd.,Nifty Top 10 Equal Weight,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABLBL,Aditya Birla Lifestyle Brands Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABLBL,Aditya Birla Lifestyle Brands Ltd.,Nifty India New Age Consumption,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABLBL,Aditya Birla Lifestyle Brands Ltd.,Nifty Microcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABLBL,Aditya Birla Lifestyle Brands Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABLBL,Aditya Birla Lifestyle Brands Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABLBL,Aditya Birla Lifestyle Brands Ltd.,Nifty Top 10 Equal Weight,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ABSLAMC,Aditya Birla Sun Life AMC Ltd.,Nifty India New Age Consumption,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,Nifty Core Housing,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,Nifty LargeMidcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,Nifty Midcap 150,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,Nifty Next 100,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
